Date,Predicted_Price,Std_unscaled_approx,CI95_lower,CI95_upper
2026-04-27,86.8083726364439,1.3231680218115551,84.21501096819814,89.40173430468967
2026-04-28,88.99584266457384,1.1317342364303768,86.77768432109937,91.21400100804831
2026-04-29,90.77017791314074,1.4021733742289633,88.02196859957097,93.51838722671052
2026-04-30,91.46077139667983,1.4188986060516948,88.67978123110443,94.24176156225523
2026-05-01,91.90167385575761,1.3700581104956513,89.21640930245913,94.58693840905609
2026-05-02,91.10045362547292,1.3801914392975323,88.39532811267927,93.80557913826658
2026-05-03,91.43625171782641,1.419098685229124,88.65486940426918,94.21763403138364
2026-05-04,92.21444775157656,1.2922047954830762,89.68177289177979,94.74712261137333
2026-05-05,91.57355568822925,1.4307607211768012,88.76931620422816,94.37779517223034
2026-05-06,93.21684150963324,1.3948387198578385,90.48300785446992,95.95067516479656
2026-05-07,96.40233568341934,1.4498851992914064,93.5606129110905,99.24405845574817
2026-05-08,94.91119961002131,1.5010359764929118,91.9692231565963,97.85317606344633
2026-05-09,96.23519216737246,1.4843804802958902,93.32585988663824,99.14452444810668
2026-05-10,97.05854865156485,1.3876845505354531,94.33873691061271,99.77836039251699
2026-05-11,100.0122975887163,1.6893586767082605,96.70121542539786,103.32337975203473
2026-05-12,95.27546638922654,1.6112265408955087,92.11752039813629,98.43341238031678
2026-05-13,97.24139473196004,1.4858833864772003,94.32911680923831,100.15367265468177
2026-05-14,95.9897617097259,1.3738945435309935,93.29697788584905,98.68254553360275
2026-05-15,95.36301441664473,1.2371994515494908,92.93814804991501,97.78788078337445
2026-05-16,94.62584289004863,1.4907404180416919,91.70404536038873,97.54764041970853
2026-05-17,97.37193787604625,1.5892683379832984,94.25702917182915,100.48684658026335
2026-05-18,93.80219042498062,1.5523121074369672,90.75971460163869,96.84466624832255
2026-05-19,93.22401515138165,1.3896556468600543,90.50034013262324,95.94769017014006
2026-05-20,93.0931526595086,1.4713932240544008,90.2092749332657,95.9770303857515
2026-05-21,94.88576862162982,1.36257181460684,92.21517693865103,97.55636030460862
2026-05-22,95.11708546489187,1.3564369050843148,92.45851798362564,97.7756529461581
2026-05-23,97.99638742285622,1.6153078396881426,94.83044223312226,101.16233261259018
2026-05-24,98.542900531735,1.536752787122613,95.53092041583314,101.55488064763686
2026-05-25,96.37692027296868,1.4355824589691184,93.56323035655176,99.1906101893856
2026-05-26,97.68058361754744,1.5173168718942356,94.70669719549977,100.65447003959511
